
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 25-Sep-2023 at 13:52:54.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
    4.1800   3.1486168E+06   3.4236130E+06   3.1936345E+06
    4.1900   3.1488565E+06   3.4228720E+06   3.1936212E+06
    4.2000   3.1490975E+06   3.4221300E+06   3.1936075E+06
    4.2100   3.1493392E+06   3.4213878E+06   3.1935935E+06
    4.2200   3.1495820E+06   3.4206445E+06   3.1935792E+06
    4.2300   3.1498252E+06   3.4199008E+06   3.1935652E+06
    4.2400   3.1500688E+06   3.4191562E+06   3.1935510E+06
    4.2500   3.1503125E+06   3.4184110E+06   3.1935370E+06
    4.2600   3.1505562E+06   3.4176648E+06   3.1935232E+06
    4.2700   3.1507998E+06   3.4169180E+06   3.1935098E+06
    4.2800   3.1510432E+06   3.4161700E+06   3.1934965E+06
    4.2900   3.1512862E+06   3.4154212E+06   3.1934838E+06
    4.3000   3.1515292E+06   3.4146718E+06   3.1934712E+06
    4.3100   3.1517718E+06   3.4139210E+06   3.1934592E+06
    4.3200   3.1520140E+06   3.4131692E+06   3.1934475E+06
    4.3300   3.1522562E+06   3.4124162E+06   3.1934362E+06
    4.3400   3.1524980E+06   3.4116622E+06   3.1934250E+06
    4.3500   3.1527398E+06   3.4109070E+06   3.1934140E+06
    4.3600   3.1529812E+06   3.4101505E+06   3.1934032E+06
    4.3700   3.1532225E+06   3.4093928E+06   3.1933922E+06
    4.3800   3.1534632E+06   3.4086335E+06   3.1933812E+06
    4.3900   3.1537040E+06   3.4078732E+06   3.1933702E+06
    4.4000   3.1539442E+06   3.4071115E+06   3.1933588E+06
    4.4100   3.1541838E+06   3.4063485E+06   3.1933472E+06
    4.4200   3.1544228E+06   3.4055842E+06   3.1933352E+06
    4.4300   3.1546610E+06   3.4048185E+06   3.1933228E+06
    4.4400   3.1548980E+06   3.4040515E+06   3.1933100E+06
    4.4500   3.1551338E+06   3.4032830E+06   3.1932970E+06
    4.4600   3.1553680E+06   3.4025132E+06   3.1932835E+06
    4.4700   3.1556008E+06   3.4017422E+06   3.1932700E+06
    4.4800   3.1558315E+06   3.4009698E+06   3.1932560E+06
    4.4900   3.1560602E+06   3.4001960E+06   3.1932420E+06
    4.5000   3.1562868E+06   3.3994208E+06   3.1932280E+06
    4.5100   3.1565110E+06   3.3986442E+06   3.1932140E+06
    4.5200   3.1567328E+06   3.3978662E+06   3.1932000E+06
    4.5300   3.1569518E+06   3.3970868E+06   3.1931865E+06
    4.5400   3.1571680E+06   3.3963060E+06   3.1931730E+06
    4.5500   3.1573818E+06   3.3955238E+06   3.1931602E+06
    4.5600   3.1575928E+06   3.3947398E+06   3.1931478E+06
    4.5700   3.1578010E+06   3.3939545E+06   3.1931355E+06
    4.5800   3.1580065E+06   3.3931678E+06   3.1931240E+06
    4.5900   3.1582092E+06   3.3923795E+06   3.1931130E+06
    4.6000   3.1584095E+06   3.3915895E+06   3.1931022E+06
    4.6100   3.1586072E+06   3.3907980E+06   3.1930918E+06
    4.6200   3.1588025E+06   3.3900048E+06   3.1930818E+06
    4.6300   3.1589950E+06   3.3892102E+06   3.1930720E+06
    4.6400   3.1591852E+06   3.3884138E+06   3.1930622E+06
    4.6500   3.1593730E+06   3.3876160E+06   3.1930528E+06
    4.6600   3.1595580E+06   3.3868165E+06   3.1930432E+06
    4.6700   3.1597408E+06   3.3860155E+06   3.1930335E+06
    4.6800   3.1599210E+06   3.3852130E+06   3.1930235E+06
    4.6900   3.1600985E+06   3.3844090E+06   3.1930135E+06
    4.7000   3.1602732E+06   3.3836038E+06   3.1930030E+06
    4.7100   3.1604452E+06   3.3827968E+06   3.1929922E+06
    4.7200   3.1606142E+06   3.3819885E+06   3.1929812E+06
    4.7300   3.1607802E+06   3.3811790E+06   3.1929700E+06
    4.7400   3.1609432E+06   3.3803680E+06   3.1929585E+06
    4.7500   3.1611030E+06   3.3795558E+06   3.1929468E+06
    4.7600   3.1612595E+06   3.3787422E+06   3.1929350E+06
    4.7700   3.1614128E+06   3.3779272E+06   3.1929232E+06
    4.7800   3.1615625E+06   3.3771112E+06   3.1929112E+06
    4.7900   3.1617088E+06   3.3762940E+06   3.1928995E+06
    4.8000   3.1618518E+06   3.3754752E+06   3.1928880E+06
    4.8100   3.1619910E+06   3.3746555E+06   3.1928770E+06
    4.8200   3.1621272E+06   3.3738345E+06   3.1928660E+06
    4.8300   3.1622598E+06   3.3730122E+06   3.1928558E+06
    4.8400   3.1623892E+06   3.3721888E+06   3.1928458E+06
    4.8500   3.1625155E+06   3.3713640E+06   3.1928362E+06
    4.8600   3.1626388E+06   3.3705382E+06   3.1928275E+06
    4.8700   3.1627588E+06   3.3697110E+06   3.1928190E+06
    4.8800   3.1628760E+06   3.3688830E+06   3.1928110E+06
    4.8900   3.1629902E+06   3.3680535E+06   3.1928032E+06
    4.9000   3.1631020E+06   3.3672230E+06   3.1927960E+06
    4.9100   3.1632110E+06   3.3663915E+06   3.1927890E+06
    4.9200   3.1633175E+06   3.3655590E+06   3.1927820E+06
    4.9300   3.1634212E+06   3.3647255E+06   3.1927752E+06
    4.9400   3.1635228E+06   3.3638910E+06   3.1927685E+06
    4.9500   3.1636218E+06   3.3630558E+06   3.1927615E+06
    4.9600   3.1637185E+06   3.3622195E+06   3.1927545E+06
    4.9700   3.1638128E+06   3.3613828E+06   3.1927470E+06
    4.9800   3.1639045E+06   3.3605452E+06   3.1927395E+06
    4.9900   3.1639940E+06   3.3597072E+06   3.1927315E+06
    5.0000   3.1640810E+06   3.3588685E+06   3.1927235E+06
    5.0100   3.1641658E+06   3.3580295E+06   3.1927150E+06
    5.0200   3.1642482E+06   3.3571898E+06   3.1927065E+06
    5.0300   3.1643285E+06   3.3563498E+06   3.1926975E+06
    5.0400   3.1644062E+06   3.3555095E+06   3.1926888E+06
    5.0500   3.1644818E+06   3.3546685E+06   3.1926798E+06
    5.0600   3.1645552E+06   3.3538275E+06   3.1926708E+06
    5.0700   3.1646265E+06   3.3529862E+06   3.1926620E+06
    5.0800   3.1646960E+06   3.3521445E+06   3.1926535E+06
    5.0900   3.1647632E+06   3.3513025E+06   3.1926452E+06
    5.1000   3.1648290E+06   3.3504602E+06   3.1926372E+06
    5.1100   3.1648928E+06   3.3496178E+06   3.1926298E+06
    5.1200   3.1649552E+06   3.3487750E+06   3.1926228E+06
    5.1300   3.1650160E+06   3.3479322E+06   3.1926162E+06
    5.1400   3.1650755E+06   3.3470892E+06   3.1926102E+06
    5.1500   3.1651340E+06   3.3462460E+06   3.1926045E+06
    5.1600   3.1651912E+06   3.3454028E+06   3.1925992E+06
    5.1700   3.1652475E+06   3.3445595E+06   3.1925942E+06
    5.1800   3.1653030E+06   3.3437160E+06   3.1925898E+06
    5.1900   3.1653580E+06   3.3428728E+06   3.1925852E+06
    5.2000   3.1654120E+06   3.3420298E+06   3.1925810E+06
    5.2100   3.1654658E+06   3.3411870E+06   3.1925765E+06
    5.2200   3.1655190E+06   3.3403442E+06   3.1925722E+06
    5.2300   3.1655718E+06   3.3395020E+06   3.1925675E+06
    5.2400   3.1656242E+06   3.3386602E+06   3.1925628E+06
    5.2500   3.1656765E+06   3.3378190E+06   3.1925578E+06
    5.2600   3.1657288E+06   3.3369782E+06   3.1925525E+06
    5.2700   3.1657808E+06   3.3361380E+06   3.1925468E+06
    5.2800   3.1658330E+06   3.3352985E+06   3.1925408E+06
    5.2900   3.1658852E+06   3.3344598E+06   3.1925342E+06
    5.3000   3.1659375E+06   3.3336218E+06   3.1925278E+06
    5.3100   3.1659902E+06   3.3327845E+06   3.1925210E+06
    5.3200   3.1660432E+06   3.3319480E+06   3.1925140E+06
    5.3300   3.1660968E+06   3.3311122E+06   3.1925068E+06
    5.3400   3.1661508E+06   3.3302775E+06   3.1924998E+06
    5.3500   3.1662055E+06   3.3294435E+06   3.1924928E+06
    5.3600   3.1662610E+06   3.3286100E+06   3.1924860E+06
    5.3700   3.1663175E+06   3.3277778E+06   3.1924795E+06
    5.3800   3.1663748E+06   3.3269460E+06   3.1924732E+06
    5.3900   3.1664332E+06   3.3261150E+06   3.1924672E+06
    5.4000   3.1664932E+06   3.3252850E+06   3.1924618E+06
    5.4100   3.1665542E+06   3.3244558E+06   3.1924565E+06
    5.4200   3.1666168E+06   3.3236275E+06   3.1924518E+06
    5.4300   3.1666808E+06   3.3228000E+06   3.1924475E+06
    5.4400   3.1667465E+06   3.3219735E+06   3.1924432E+06
    5.4500   3.1668140E+06   3.3211478E+06   3.1924395E+06
    5.4600   3.1668832E+06   3.3203232E+06   3.1924358E+06
    5.4700   3.1669542E+06   3.3194998E+06   3.1924322E+06
    5.4800   3.1670275E+06   3.3186775E+06   3.1924288E+06
    5.4900   3.1671025E+06   3.3178565E+06   3.1924250E+06
    5.5000   3.1671798E+06   3.3170365E+06   3.1924212E+06
    5.5100   3.1672592E+06   3.3162180E+06   3.1924172E+06
    5.5200   3.1673410E+06   3.3154010E+06   3.1924130E+06
    5.5300   3.1674252E+06   3.3145852E+06   3.1924082E+06
    5.5400   3.1675118E+06   3.3137710E+06   3.1924030E+06
    5.5500   3.1676010E+06   3.3129582E+06   3.1923975E+06
    5.5600   3.1676928E+06   3.3121470E+06   3.1923918E+06
    5.5700   3.1677872E+06   3.3113370E+06   3.1923852E+06
    5.5800   3.1678848E+06   3.3105288E+06   3.1923788E+06
    5.5900   3.1679848E+06   3.3097220E+06   3.1923718E+06
    5.6000   3.1680880E+06   3.3089168E+06   3.1923645E+06
    5.6100   3.1681942E+06   3.3081128E+06   3.1923572E+06
    5.6200   3.1683038E+06   3.3073102E+06   3.1923498E+06
    5.6300   3.1684162E+06   3.3065090E+06   3.1923425E+06
    5.6400   3.1685322E+06   3.3057092E+06   3.1923352E+06
    5.6500   3.1686515E+06   3.3049108E+06   3.1923280E+06
    5.6600   3.1687742E+06   3.3041135E+06   3.1923212E+06
    5.6700   3.1689002E+06   3.3033175E+06   3.1923145E+06
    5.6800   3.1690298E+06   3.3025228E+06   3.1923082E+06
    5.6900   3.1691630E+06   3.3017290E+06   3.1923022E+06
    5.7000   3.1692995E+06   3.3009368E+06   3.1922968E+06
    5.7100   3.1694398E+06   3.3001458E+06   3.1922912E+06
    5.7200   3.1695835E+06   3.2993562E+06   3.1922860E+06
    5.7300   3.1697310E+06   3.2985678E+06   3.1922810E+06
    5.7400   3.1698820E+06   3.2977808E+06   3.1922760E+06
    5.7500   3.1700368E+06   3.2969952E+06   3.1922712E+06
    5.7600   3.1701950E+06   3.2962112E+06   3.1922662E+06
    5.7700   3.1703572E+06   3.2954285E+06   3.1922610E+06
    5.7800   3.1705232E+06   3.2946475E+06   3.1922555E+06
    5.7900   3.1706930E+06   3.2938680E+06   3.1922498E+06
    5.8000   3.1708665E+06   3.2930900E+06   3.1922435E+06
    5.8100   3.1710442E+06   3.2923138E+06   3.1922370E+06
    5.8200   3.1712258E+06   3.2915390E+06   3.1922298E+06
    5.8300   3.1714115E+06   3.2907660E+06   3.1922222E+06
    5.8400   3.1716012E+06   3.2899942E+06   3.1922142E+06
    5.8500   3.1717952E+06   3.2892242E+06   3.1922058E+06
    5.8600   3.1719935E+06   3.2884558E+06   3.1921968E+06
    5.8700   3.1721962E+06   3.2876885E+06   3.1921875E+06
    5.8800   3.1724030E+06   3.2869228E+06   3.1921780E+06
    5.8900   3.1726142E+06   3.2861582E+06   3.1921682E+06
    5.9000   3.1728298E+06   3.2853950E+06   3.1921585E+06
    5.9100   3.1730498E+06   3.2846328E+06   3.1921488E+06
    5.9200   3.1732740E+06   3.2838718E+06   3.1921390E+06
    5.9300   3.1735025E+06   3.2831120E+06   3.1921295E+06
    5.9400   3.1737355E+06   3.2823530E+06   3.1921200E+06
    5.9500   3.1739728E+06   3.2815952E+06   3.1921108E+06
    5.9600   3.1742142E+06   3.2808382E+06   3.1921018E+06
    5.9700   3.1744598E+06   3.2800825E+06   3.1920930E+06
    5.9800   3.1747095E+06   3.2793275E+06   3.1920848E+06
    5.9900   3.1749632E+06   3.2785738E+06   3.1920765E+06
    6.0000   3.1752210E+06   3.2778208E+06   3.1920685E+06
    6.0100   3.1754828E+06   3.2770690E+06   3.1920605E+06
    6.0200   3.1757482E+06   3.2763185E+06   3.1920525E+06
    6.0300   3.1760180E+06   3.2755690E+06   3.1920445E+06
    6.0400   3.1762915E+06   3.2748208E+06   3.1920362E+06
    6.0500   3.1765690E+06   3.2740735E+06   3.1920280E+06
    6.0600   3.1768502E+06   3.2733278E+06   3.1920192E+06
    6.0700   3.1771355E+06   3.2725830E+06   3.1920102E+06
    6.0800   3.1774250E+06   3.2718398E+06   3.1920008E+06
    6.0900   3.1777182E+06   3.2710975E+06   3.1919908E+06
    6.1000   3.1780155E+06   3.2703565E+06   3.1919802E+06
    6.1100   3.1783170E+06   3.2696165E+06   3.1919692E+06
    6.1200   3.1786225E+06   3.2688778E+06   3.1919578E+06
    6.1300   3.1789322E+06   3.2681400E+06   3.1919458E+06
    6.1400   3.1792460E+06   3.2674032E+06   3.1919332E+06
    6.1500   3.1795638E+06   3.2666675E+06   3.1919208E+06
    6.1600   3.1798860E+06   3.2659325E+06   3.1919078E+06
    6.1700   3.1802120E+06   3.2651980E+06   3.1918945E+06
    6.1800   3.1805422E+06   3.2644645E+06   3.1918812E+06
    6.1900   3.1808762E+06   3.2637315E+06   3.1918680E+06
    6.2000   3.1812142E+06   3.2629992E+06   3.1918550E+06
    6.2100   3.1815560E+06   3.2622675E+06   3.1918420E+06
    6.2200   3.1819015E+06   3.2615360E+06   3.1918290E+06
    6.2300   3.1822505E+06   3.2608052E+06   3.1918165E+06
    6.2400   3.1826030E+06   3.2600750E+06   3.1918042E+06
    6.2500   3.1829588E+06   3.2593452E+06   3.1917920E+06
    6.2600   3.1833178E+06   3.2586162E+06   3.1917802E+06
    6.2700   3.1836800E+06   3.2578875E+06   3.1917685E+06
    6.2800   3.1840452E+06   3.2571598E+06   3.1917570E+06
    6.2900   3.1844135E+06   3.2564322E+06   3.1917458E+06
    6.3000   3.1847845E+06   3.2557058E+06   3.1917342E+06
    6.3100   3.1851585E+06   3.2549800E+06   3.1917228E+06
    6.3200   3.1855352E+06   3.2542550E+06   3.1917112E+06
    6.3300   3.1859150E+06   3.2535308E+06   3.1916992E+06
    6.3400   3.1862975E+06   3.2528072E+06   3.1916872E+06
    6.3500   3.1866828E+06   3.2520848E+06   3.1916748E+06
    6.3600   3.1870710E+06   3.2513628E+06   3.1916618E+06
    6.3700   3.1874620E+06   3.2506418E+06   3.1916482E+06
    6.3800   3.1878560E+06   3.2499215E+06   3.1916342E+06
    6.3900   3.1882530E+06   3.2492020E+06   3.1916200E+06
    6.4000   3.1886528E+06   3.2484830E+06   3.1916052E+06
    6.4100   3.1890555E+06   3.2477648E+06   3.1915900E+06
    6.4200   3.1894612E+06   3.2470470E+06   3.1915742E+06
    6.4300   3.1898698E+06   3.2463295E+06   3.1915585E+06
    6.4400   3.1902812E+06   3.2456125E+06   3.1915425E+06
    6.4500   3.1906952E+06   3.2448960E+06   3.1915262E+06
    6.4600   3.1911120E+06   3.2441798E+06   3.1915100E+06
    6.4700   3.1915310E+06   3.2434638E+06   3.1914938E+06
    6.4800   3.1919528E+06   3.2427480E+06   3.1914778E+06
    6.4900   3.1923765E+06   3.2420322E+06   3.1914620E+06
    6.5000   3.1928025E+06   3.2413170E+06   3.1914462E+06
    6.5100   3.1932302E+06   3.2406020E+06   3.1914310E+06
    6.5200   3.1936598E+06   3.2398872E+06   3.1914160E+06
    6.5300   3.1940912E+06   3.2391728E+06   3.1914012E+06
    6.5400   3.1945240E+06   3.2384588E+06   3.1913868E+06
    6.5500   3.1949582E+06   3.2377452E+06   3.1913728E+06
    6.5600   3.1953938E+06   3.2370322E+06   3.1913588E+06
    6.5700   3.1958305E+06   3.2363195E+06   3.1913448E+06
    6.5800   3.1962682E+06   3.2356078E+06   3.1913310E+06
    6.5900   3.1967075E+06   3.2348962E+06   3.1913172E+06
    6.6000   3.1971478E+06   3.2341858E+06   3.1913032E+06
    6.6100   3.1975890E+06   3.2334758E+06   3.1912890E+06
    6.6200   3.1980318E+06   3.2327665E+06   3.1912748E+06
    6.6300   3.1984755E+06   3.2320580E+06   3.1912600E+06
    6.6400   3.1989205E+06   3.2313502E+06   3.1912450E+06
    6.6500   3.1993668E+06   3.2306432E+06   3.1912295E+06
    6.6600   3.1998142E+06   3.2299368E+06   3.1912135E+06
    6.6700   3.2002632E+06   3.2292310E+06   3.1911972E+06
    6.6800   3.2007135E+06   3.2285258E+06   3.1911808E+06
    6.6900   3.2011650E+06   3.2278210E+06   3.1911638E+06
    6.7000   3.2016178E+06   3.2271165E+06   3.1911465E+06
    6.7100   3.2020718E+06   3.2264128E+06   3.1911290E+06
    6.7200   3.2025268E+06   3.2257092E+06   3.1911115E+06
    6.7300   3.2029830E+06   3.2250062E+06   3.1910940E+06
    6.7400   3.2034400E+06   3.2243035E+06   3.1910765E+06
    6.7500   3.2038978E+06   3.2236010E+06   3.1910590E+06
    6.7600   3.2043562E+06   3.2228990E+06   3.1910420E+06
    6.7700   3.2048150E+06   3.2221975E+06   3.1910250E+06
    6.7800   3.2052742E+06   3.2214962E+06   3.1910085E+06
    6.7900   3.2057335E+06   3.2207955E+06   3.1909925E+06
    6.8000   3.2061928E+06   3.2200952E+06   3.1909768E+06
    6.8100   3.2066520E+06   3.2193955E+06   3.1909612E+06
    6.8200   3.2071110E+06   3.2186965E+06   3.1909462E+06
    6.8300   3.2075698E+06   3.2179982E+06   3.1909315E+06
    6.8400   3.2080280E+06   3.2173008E+06   3.1909172E+06
    6.8500   3.2084860E+06   3.2166040E+06   3.1909030E+06
    6.8600   3.2089435E+06   3.2159082E+06   3.1908888E+06
    6.8700   3.2094008E+06   3.2152135E+06   3.1908748E+06
    6.8800   3.2098575E+06   3.2145195E+06   3.1908605E+06
    6.8900   3.2103140E+06   3.2138268E+06   3.1908462E+06
    6.9000   3.2107705E+06   3.2131350E+06   3.1908320E+06
    6.9100   3.2112265E+06   3.2124440E+06   3.1908172E+06
    6.9200   3.2116825E+06   3.2117542E+06   3.1908022E+06
    6.9300   3.2121385E+06   3.2110655E+06   3.1907870E+06
    6.9400   3.2125945E+06   3.2103775E+06   3.1907712E+06
    6.9500   3.2130505E+06   3.2096905E+06   3.1907552E+06
    6.9600   3.2135065E+06   3.2090045E+06   3.1907390E+06
    6.9700   3.2139628E+06   3.2083195E+06   3.1907225E+06
    6.9800   3.2144190E+06   3.2076350E+06   3.1907060E+06
    6.9900   3.2148750E+06   3.2069515E+06   3.1906892E+06
    7.0000   3.2153310E+06   3.2062690E+06   3.1906725E+06
    7.0100   3.2157868E+06   3.2055870E+06   3.1906558E+06
    7.0200   3.2162422E+06   3.2049060E+06   3.1906392E+06
    7.0300   3.2166970E+06   3.2042258E+06   3.1906230E+06
    7.0400   3.2171515E+06   3.2035465E+06   3.1906070E+06
    7.0500   3.2176050E+06   3.2028682E+06   3.1905915E+06
    7.0600   3.2180578E+06   3.2021908E+06   3.1905762E+06
    7.0700   3.2185098E+06   3.2015145E+06   3.1905615E+06
    7.0800   3.2189605E+06   3.2008392E+06   3.1905472E+06
    7.0900   3.2194100E+06   3.2001652E+06   3.1905335E+06
    7.1000   3.2198585E+06   3.1994925E+06   3.1905200E+06
    7.1100   3.2203055E+06   3.1988210E+06   3.1905070E+06
    7.1200   3.2207518E+06   3.1981510E+06   3.1904945E+06
    7.1300   3.2211965E+06   3.1974825E+06   3.1904820E+06
    7.1400   3.2216402E+06   3.1968155E+06   3.1904698E+06
    7.1500   3.2220830E+06   3.1961500E+06   3.1904575E+06
    7.1600   3.2225248E+06   3.1954860E+06   3.1904452E+06
    7.1700   3.2229655E+06   3.1948235E+06   3.1904330E+06
    7.1800   3.2234058E+06   3.1941628E+06   3.1904205E+06
    7.1900   3.2238452E+06   3.1935035E+06   3.1904080E+06
    7.2000   3.2242845E+06   3.1928460E+06   3.1903950E+06
    7.2100   3.2247232E+06   3.1921898E+06   3.1903818E+06
    7.2200   3.2251615E+06   3.1915352E+06   3.1903685E+06
    7.2300   3.2255995E+06   3.1908822E+06   3.1903548E+06
    7.2400   3.2260372E+06   3.1902308E+06   3.1903408E+06
    7.2500   3.2264750E+06   3.1895808E+06   3.1903268E+06
    7.2600   3.2269122E+06   3.1889322E+06   3.1903125E+06
    7.2700   3.2273492E+06   3.1882850E+06   3.1902982E+06
    7.2800   3.2277858E+06   3.1876395E+06   3.1902840E+06
    7.2900   3.2282220E+06   3.1869955E+06   3.1902700E+06
    7.3000   3.2286575E+06   3.1863528E+06   3.1902560E+06
    7.3100   3.2290922E+06   3.1857118E+06   3.1902425E+06
    7.3200   3.2295265E+06   3.1850725E+06   3.1902295E+06
    7.3300   3.2299598E+06   3.1844348E+06   3.1902168E+06
    7.3400   3.2303922E+06   3.1837985E+06   3.1902045E+06
    7.3500   3.2308235E+06   3.1831642E+06   3.1901928E+06
    7.3600   3.2312540E+06   3.1825320E+06   3.1901815E+06
    7.3700   3.2316832E+06   3.1819012E+06   3.1901705E+06
    7.3800   3.2321118E+06   3.1812728E+06   3.1901602E+06
    7.3900   3.2325390E+06   3.1806462E+06   3.1901502E+06
    7.4000   3.2329655E+06   3.1800215E+06   3.1901408E+06
    7.4100   3.2333912E+06   3.1793992E+06   3.1901312E+06
    7.4200   3.2338162E+06   3.1787788E+06   3.1901220E+06
    7.4300   3.2342408E+06   3.1781605E+06   3.1901128E+06
    7.4400   3.2346648E+06   3.1775445E+06   3.1901038E+06
    7.4500   3.2350885E+06   3.1769305E+06   3.1900945E+06
    7.4600   3.2355122E+06   3.1763188E+06   3.1900850E+06
    7.4700   3.2359360E+06   3.1757090E+06   3.1900752E+06
    7.4800   3.2363598E+06   3.1751015E+06   3.1900652E+06
    7.4900   3.2367840E+06   3.1744958E+06   3.1900552E+06
    7.5000   3.2372082E+06   3.1738922E+06   3.1900448E+06
    7.5100   3.2376332E+06   3.1732908E+06   3.1900340E+06
    7.5200   3.2380582E+06   3.1726915E+06   3.1900230E+06
    7.5300   3.2384840E+06   3.1720940E+06   3.1900118E+06
    7.5400   3.2389100E+06   3.1714985E+06   3.1900005E+06
    7.5500   3.2393365E+06   3.1709048E+06   3.1899892E+06
    7.5600   3.2397632E+06   3.1703132E+06   3.1899780E+06
    7.5700   3.2401900E+06   3.1697238E+06   3.1899670E+06
    7.5800   3.2406172E+06   3.1691362E+06   3.1899562E+06
    7.5900   3.2410442E+06   3.1685508E+06   3.1899458E+06
    7.6000   3.2414715E+06   3.1679675E+06   3.1899358E+06
